entry_date,exit_date,stock,weight,gross_return,net_return,cost
2025-09-24,2025-10-27,SOUTHBANK.NS,0.02702702702702703,0.2876254324394034,0.2846254324394034,8.108108108108109e-05
2025-09-24,2025-10-27,POONAWALLA.NS,0.02702702702702703,0.012683015000815256,0.009683015000815257,8.108108108108109e-05
2025-09-24,2025-10-27,LTF.NS,0.02702702702702703,0.0892495262598787,0.0862495262598787,8.108108108108109e-05
2025-09-24,2025-10-27,MANAPPURAM.NS,0.02702702702702703,-0.03902429837114629,-0.042024298371146296,8.108108108108109e-05
2025-09-24,2025-10-27,LAURUSLABS.NS,0.02702702702702703,0.03435014628898858,0.03135014628898858,8.108108108108109e-05
2025-09-24,2025-10-27,NAM-INDIA.NS,0.02702702702702703,0.08854774624277795,0.08554774624277794,8.108108108108109e-05
2025-09-24,2025-10-27,HDFCAMC.NS,0.02702702702702703,-0.037631606710963106,-0.04063160671096311,8.108108108108109e-05
2025-09-24,2025-10-27,RADICO.NS,0.02702702702702703,0.08779556478739847,0.08479556478739847,8.108108108108109e-05
2025-10-27,2025-11-26,ITC.NS,0.02702702702702703,-0.04042807528486647,-0.043428075284866474,8.108108108108109e-05
2025-10-27,2025-11-26,ASIANPAINT.NS,0.02702702702702703,0.14691645218268157,0.14391645218268156,8.108108108108109e-05
2025-10-27,2025-11-26,SUNPHARMA.NS,0.02702702702702703,0.06507092084478105,0.06207092084478105,8.108108108108109e-05
2025-10-27,2025-11-26,HCLTECH.NS,0.02702702702702703,0.05478826482047583,0.05178826482047583,8.108108108108109e-05
2025-10-27,2025-11-26,NTPC.NS,0.02702702702702703,-0.036426468025390624,-0.039426468025390626,8.108108108108109e-05
2025-10-27,2025-11-26,POWERGRID.NS,0.02702702702702703,-0.030597806714679043,-0.033597806714679046,8.108108108108109e-05
2025-10-27,2025-11-26,COALINDIA.NS,0.02702702702702703,-0.023619541401277755,-0.026619541401277754,8.108108108108109e-05
2025-10-27,2025-11-26,INDUSINDBK.NS,0.02702702702702703,0.10220961076534674,0.09920961076534673,8.108108108108109e-05
2025-10-27,2025-11-26,TECHM.NS,0.02702702702702703,0.036759759087936716,0.033759759087936714,8.108108108108109e-05
2025-10-27,2025-11-26,CIPLA.NS,0.02702702702702703,-0.03909693617360366,-0.04209693617360366,8.108108108108109e-05
2025-10-27,2025-11-26,PIDILITIND.NS,0.02702702702702703,-0.013163948533472358,-0.016163948533472357,8.108108108108109e-05
2025-10-27,2025-11-26,GAIL.NS,0.02702702702702703,0.027918004182967415,0.024918004182967416,8.108108108108109e-05
2025-10-27,2025-11-26,TRENT.NS,0.02702702702702703,-0.10313305159982178,-0.10613305159982178,8.108108108108109e-05
2025-10-27,2025-11-26,GODREJCP.NS,0.02702702702702703,0.022174481314399364,0.019174481314399364,8.108108108108109e-05
2025-10-27,2025-11-26,DABUR.NS,0.02702702702702703,0.023382135103756863,0.020382135103756863,8.108108108108109e-05
2025-10-27,2025-11-26,HAVELLS.NS,0.02702702702702703,-0.029589811407379707,-0.03258981140737971,8.108108108108109e-05
2025-10-27,2025-11-26,IRCTC.NS,0.02702702702702703,-0.03754520160811703,-0.04054520160811703,8.108108108108109e-05
2025-10-27,2025-11-26,RBLBANK.NS,0.02702702702702703,-0.017027828852877347,-0.020027828852877346,8.108108108108109e-05
2025-10-27,2025-11-26,LICHSGFIN.NS,0.02702702702702703,-0.04991890410295807,-0.052918904102958075,8.108108108108109e-05
2025-10-27,2025-11-26,CHENNPETRO.NS,0.02702702702702703,0.1636538455877259,0.16065384558772589,8.108108108108109e-05
2025-10-27,2025-11-26,PETRONET.NS,0.02702702702702703,0.009265484743229635,0.006265484743229635,8.108108108108109e-05
2025-10-27,2025-11-26,TATAPOWER.NS,0.02702702702702703,-0.019612747442529388,-0.022612747442529387,8.108108108108109e-05
2025-10-27,2025-11-26,BALKRISIND.NS,0.02702702702702703,-0.0064252230161340185,-0.009425223016134018,8.108108108108109e-05
2025-10-27,2025-11-26,PIIND.NS,0.02702702702702703,-0.0528651750087642,-0.0558651750087642,8.108108108108109e-05
2025-10-27,2025-11-26,JUBLFOOD.NS,0.02702702702702703,0.015611878332007834,0.012611878332007834,8.108108108108109e-05
2025-10-27,2025-11-26,PAGEIND.NS,0.02702702702702703,-0.04538838756869712,-0.04838838756869712,8.108108108108109e-05
2025-10-27,2025-11-26,INDIAMART.NS,0.02702702702702703,-0.04533771546213361,-0.04833771546213361,8.108108108108109e-05
2025-10-27,2025-11-26,POLICYBZR.NS,0.02702702702702703,0.04075144508670525,0.03775144508670525,8.108108108108109e-05
2025-10-27,2025-11-26,CUMMINSIND.NS,0.02702702702702703,0.025200694470121077,0.022200694470121077,8.108108108108109e-05
